Fecha,Ciudad,Sistema,Pasajeros/dia,Variacion Transmilenio,Pasajeros dia tipico laboral,Pasajeros dia sabado,Pasajeros dia festivo,DiaSemana
24/08/2020,Cartagena,TRANSCARIBE,2508,-820878571,140,9543,45203,1
24/08/2020,Barranquilla,TRANSMETRO,3965,-725193379,144276,110,52,1
24/08/2020,Cali/Valle,MIO,15908,-635133028,436,308387,149213,1
24/08/2020,Bogota y Soacha,ZONAL Y DUAL,60985,-588199784,1426622,1012667,505006,1
24/08/2020,Medellin,SITVA,68743,-638571003,1901978,1498727,780939,1
24/08/2020,Bogota y Soacha,TRONCAL,62588,-755182189,2517676,173501,733439,1
24/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1235727,-693932734,3944298,2747677,1238445,1
25/08/2020,Bucaramanga,METROLINEA,2972,-720076493,106154,70267,33354,2
25/08/2020,Pereira,MEGABUS,4991,-61074239,128221,100186,52276,2
25/08/2020,Cartagena,TRANSCARIBE,2557,-817392857,140,9543,45203,2
25/08/2020,Barranquilla,TRANSMETRO,4119,-714484738,144276,110,52,2
25/08/2020,Cali/Valle,MIO,15908,-635133028,436,308387,149213,2
25/08/2020,Bogota y Soacha,ZONAL Y DUAL,61949,-581693101,1426622,1012667,505006,2
25/08/2020,Medellin,SITVA,69878,-632603006,1901978,1498727,780939,2
25/08/2020,Bogota y Soacha,TRONCAL,68211,-73318451,2517676,173501,733439,2
25/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1301600,-677617181,3944298,2747677,1238445,2
26/08/2020,Bucaramanga,METROLINEA,3019,-715648963,106154,70267,33354,3
26/08/2020,Pereira,MEGABUS,4967,-612653154,128221,100186,52276,3
26/08/2020,Cartagena,TRANSCARIBE,2596,-814607143,140,9543,45203,3
26/08/2020,Barranquilla,TRANSMETRO,4058,-71874047,144276,110,52,3
26/08/2020,Cali/Valle,MIO,16039,-632139908,436,308387,149213,3
26/08/2020,Bogota y Soacha,ZONAL Y DUAL,61862,-582279216,1426622,1012667,505006,3
26/08/2020,Medellin,SITVA,70117,-631346419,1901978,1498727,780939,3
26/08/2020,Bogota y Soacha,TRONCAL,67905,-734384198,2517676,173501,733439,3
26/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1297665,-678591809,3944298,2747677,1238445,3
27/08/2020,Bucaramanga,METROLINEA,2944,-722667069,106154,70267,33354,4
27/08/2020,Pereira,MEGABUS,5021,-60840268,128221,100186,52276,4
27/08/2020,Cartagena,TRANSCARIBE,2664,-80975,140,9543,45203,4
27/08/2020,Barranquilla,TRANSMETRO,381,-735936677,144276,110,52,4
27/08/2020,Cali/Valle,MIO,16016,-63265367,436,308387,149213,4
27/08/2020,Bogota y Soacha,ZONAL Y DUAL,6231,-579254108,1426622,1012667,505006,4
27/08/2020,Medellin,SITVA,70438,-629657651,1901978,1498727,780939,4
27/08/2020,Bogota y Soacha,TRONCAL,71058,-722047786,2517676,173501,733439,4
27/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1333683,-669670801,3944298,2747677,1238445,4
28/08/2020,Bucaramanga,METROLINEA,2617,-753452531,106154,70267,33354,5
28/08/2020,Pereira,MEGABUS,5121,-600619243,128221,100186,52276,5
28/08/2020,Cartagena,TRANSCARIBE,2735,-804657143,140,9543,45203,5
28/08/2020,Barranquilla,TRANSMETRO,4136,-713313372,144276,110,52,5
28/08/2020,Cali/Valle,MIO,16756,-615678899,436,308387,149213,5
28/08/2020,Bogota y Soacha,ZONAL Y DUAL,64833,-562216945,1426622,1012667,505006,5
28/08/2020,Medellin,SITVA,7179,-622550313,1901978,1498727,780939,5
28/08/2020,Bogota y Soacha,TRONCAL,75338,-705309648,2517676,173501,733439,5
28/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1401705,-65282298,3944298,2747677,1238445,5
29/08/2020,Bucaramanga,METROLINEA,2375,-661946575,106154,70267,33354,6
29/08/2020,Pereira,MEGABUS,4764,-52449444,128221,100186,52276,6
29/08/2020,Cartagena,TRANSCARIBE,1931,-824490909,140,9543,45203,6
29/08/2020,Barranquilla,TRANSMETRO,3597,-673036364,144276,110,52,6
29/08/2020,Cali/Valle,MIO,11882,-614711385,436,308387,149213,6
29/08/2020,Bogota y Soacha,ZONAL Y DUAL,5294,-477221041,1426622,1012667,505006,6
29/08/2020,Medellin,SITVA,57496,-616371094,1901978,1498727,780939,6
29/08/2020,Bogota y Soacha,TRONCAL,64617,-627570446,2517676,173501,733439,6
29/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1175570,-572158591,3944298,2747677,1238445,6
30/08/2020,Bucaramanga,METROLINEA,572,-828446363,106154,70267,33354,7
30/08/2020,Pereira,MEGABUS,2486,-524447165,128221,100186,52276,7
30/08/2020,Cartagena,TRANSCARIBE,651,-85598301,140,9543,45203,7
30/08/2020,Barranquilla,TRANSMETRO,1792,-655384615,144276,110,52,7
30/08/2020,Cali/Valle,MIO,5319,-643549825,436,308387,149213,7
30/08/2020,Bogota y Soacha,ZONAL Y DUAL,26375,-477736898,1426622,1012667,505006,7
30/08/2020,Medellin,SITVA,20743,-734390266,1901978,1498727,780939,7
30/08/2020,Bogota y Soacha,TRONCAL,30112,-589447793,2517676,173501,733439,7
30/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,56486,-543894965,3944298,2747677,1238445,7
31/08/2020,Bucaramanga,METROLINEA,4061,-617480265,106154,70267,33354,1
31/08/2020,Pereira,MEGABUS,542,-57730013,128221,100186,52276,1
31/08/2020,Cartagena,TRANSCARIBE,2749,-803657143,140,9543,45203,1
31/08/2020,Barranquilla,TRANSMETRO,2981,-793361335,144276,110,52,1
31/08/2020,Cali/Valle,MIO,1605,-631887615,436,308387,149213,1
31/08/2020,Bogota y Soacha,ZONAL Y DUAL,62954,-574906191,1426622,1012667,505006,1
31/08/2020,Medellin,SITVA,73562,-613236851,1901978,1498727,780939,1
31/08/2020,Bogota y Soacha,TRONCAL,74299,-709371847,2517676,173501,733439,1
31/08/2020,Bogota y Soacha,TRANSMILENIO/SITP,1372528,-660049596,3944298,2747677,1238445,1
1/09/2020,Bucaramanga,METROLINEA,3301,-689027262,106154,70267,33354,2
1/09/2020,Pereira,MEGABUS,5467,-573642383,128221,100186,52276,2
1/09/2020,Cartagena,TRANSCARIBE,2992,-786264286,140,9543,45203,2
1/09/2020,Barranquilla,TRANSMETRO,4566,-683530178,144276,110,52,2
1/09/2020,Cali/Valle,MIO,17313,-602919725,436,308387,149213,2
1/09/2020,Bogota y Soacha,ZONAL Y DUAL,64614,-563699113,1426622,1012667,505006,2
1/09/2020,Medellin,SITVA,80438,-577081859,1901978,1498727,780939,2
1/09/2020,Bogota y Soacha,TRONCAL,76167,-702063409,2517676,173501,733439,2
1/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1407809,-651311129,3944298,2747677,1238445,2
2/09/2020,Bucaramanga,METROLINEA,3287,-690346101,106154,70267,33354,3
2/09/2020,Pereira,MEGABUS,5588,-564197752,128221,100186,52276,3
2/09/2020,Cartagena,TRANSCARIBE,3071,-780621429,140,9543,45203,3
2/09/2020,Barranquilla,TRANSMETRO,4414,-694093266,144276,110,52,3
2/09/2020,Cali/Valle,MIO,1734,-602293578,436,308387,149213,3
2/09/2020,Bogota y Soacha,ZONAL Y DUAL,66279,-552450168,1426622,1012667,505006,3
2/09/2020,Medellin,SITVA,80862,-574851549,1901978,1498727,780939,3
2/09/2020,Bogota y Soacha,TRONCAL,81695,-6804432,2517676,173501,733439,3
2/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1479740,-633495119,3944298,2747677,1238445,3
3/09/2020,Bucaramanga,METROLINEA,3277,-69134465,106154,70267,33354,4
3/09/2020,Pereira,MEGABUS,5574,-565250622,128221,100186,52276,4
3/09/2020,Cartagena,TRANSCARIBE,3118,-777292857,140,9543,45203,4
3/09/2020,Barranquilla,TRANSMETRO,4301,-701883889,144276,110,52,4
3/09/2020,Cali/Valle,MIO,174,-600926606,436,308387,149213,4
3/09/2020,Bogota y Soacha,ZONAL Y DUAL,67827,-542000042,1426622,1012667,505006,4
3/09/2020,Medellin,SITVA,7998,-579489878,1901978,1498727,780939,4
3/09/2020,Bogota y Soacha,TRONCAL,81809,-679994539,2517676,173501,733439,4
3/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1496363,-629377902,3944298,2747677,1238445,4
4/09/2020,Bucaramanga,METROLINEA,343,-676846845,106154,70267,33354,5
4/09/2020,Pereira,MEGABUS,5668,-557950726,128221,100186,52276,5
4/09/2020,Cartagena,TRANSCARIBE,3242,-768421429,140,9543,45203,5
4/09/2020,Barranquilla,TRANSMETRO,4312,-701149186,144276,110,52,5
4/09/2020,Cali/Valle,MIO,17419,-600481651,436,308387,149213,5
4/09/2020,Bogota y Soacha,ZONAL Y DUAL,69393,-531423644,1426622,1012667,505006,5
4/09/2020,Medellin,SITVA,8328,-562140572,1901978,1498727,780939,5
4/09/2020,Bogota y Soacha,TRONCAL,85099,-667127714,2517676,173501,733439,5
4/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1544920,-61735121,3944298,2747677,1238445,5
5/09/2020,Bucaramanga,METROLINEA,2685,-617914526,106154,70267,33354,6
5/09/2020,Pereira,MEGABUS,5062,-494789691,128221,100186,52276,6
5/09/2020,Cartagena,TRANSCARIBE,2364,-785136364,140,9543,45203,6
5/09/2020,Barranquilla,TRANSMETRO,3908,-644745455,144276,110,52,6
5/09/2020,Cali/Valle,MIO,13501,-562192959,436,308387,149213,6
5/09/2020,Bogota y Soacha,ZONAL Y DUAL,56308,-443965292,1426622,1012667,505006,6
5/09/2020,Medellin,SITVA,63743,-574687051,1901978,1498727,780939,6
5/09/2020,Bogota y Soacha,TRONCAL,73153,-578371306,2517676,173501,733439,6
5/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1294608,-528835449,3944298,2747677,1238445,6
6/09/2020,Bucaramanga,METROLINEA,1044,-687084008,106154,70267,33354,7
6/09/2020,Pereira,MEGABUS,2838,-457150509,128221,100186,52276,7
6/09/2020,Cartagena,TRANSCARIBE,71,-842864412,140,9543,45203,7
6/09/2020,Barranquilla,TRANSMETRO,1877,-639,144276,110,52,7
6/09/2020,Cali/Valle,MIO,6132,-589057254,436,308387,149213,7
6/09/2020,Bogota y Soacha,ZONAL Y DUAL,29427,-417294052,1426622,1012667,505006,7
6/09/2020,Medellin,SITVA,33044,-576870921,1901978,1498727,780939,7
6/09/2020,Bogota y Soacha,TRONCAL,35393,-517432261,2517676,173501,733439,7
6/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,6482,-476598476,3944298,2747677,1238445,7
7/09/2020,Bucaramanga,METROLINEA,3315,-687764945,106154,70267,33354,1
7/09/2020,Pereira,MEGABUS,566,-558598046,128221,100186,52276,1
7/09/2020,Cartagena,TRANSCARIBE,2917,-791671429,140,9543,45203,1
7/09/2020,Barranquilla,TRANSMETRO,4584,-682303363,144276,110,52,1
7/09/2020,Cali/Valle,MIO,17873,-590077982,436,308387,149213,1
7/09/2020,Bogota y Soacha,ZONAL Y DUAL,66424,-551475787,1426622,1012667,505006,1
7/09/2020,Medellin,SITVA,84176,-557428635,1901978,1498727,780939,1
7/09/2020,Bogota y Soacha,TRONCAL,7989,-687500905,2517676,173501,733439,1
7/09/2020,Bogota y Soacha,TRANSMILENIO/SITP,1463140,-637606639,3944298,2747677,1238445,1
